symbol,quantity,price,trade_type,timestamp,strike,expiry,option_type,implied_vol,delta
SPY,1.0,0.11499999999999999,option,2020-02-14,352.0,2020-03-11,call,0.17658940852205993,0.20257726245090463
SPY,-20.257726245090463,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.11499999999999999,option,2020-02-14,352.0,2020-03-11,call,0.17658940852205993,0.20257726245090463
SPY,-20.257726245090463,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.11499999999999999,option,2020-02-14,351.0,2020-03-09,call,0.17574342776249036,0.2083877664064238
SPY,-20.838776640642383,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.11499999999999999,option,2020-02-14,351.0,2020-03-09,call,0.17574342776249036,0.2083877664064238
SPY,-20.838776640642383,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.125,option,2020-02-14,353.0,2020-03-13,call,0.17736790541940314,0.19704840732088308
SPY,-19.704840732088307,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.125,option,2020-02-14,353.0,2020-03-13,call,0.17736790541940314,0.19704840732088308
SPY,-19.704840732088307,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.14500000000000002,option,2020-02-14,354.0,2020-03-18,call,0.1790551507133779,0.20595151748313484
SPY,-20.595151748313484,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.14500000000000002,option,2020-02-14,354.0,2020-03-18,call,0.1790551507133779,0.20595151748313484
SPY,-20.595151748313484,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.135,option,2020-02-14,352.5,2020-03-13,call,0.17736790541940314,0.2051522129780447
SPY,-20.51522129780447,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.135,option,2020-02-14,352.5,2020-03-13,call,0.17736790541940314,0.2051522129780447
SPY,-20.51522129780447,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.135,option,2020-02-14,347.0,2020-03-02,call,0.1721531568242604,0.2433586753709821
SPY,-24.33586753709821,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.135,option,2020-02-14,347.0,2020-03-02,call,0.1721531568242604,0.2433586753709821
SPY,-24.33586753709821,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.10500000000000001,option,2020-02-14,347.0,2020-02-28,call,0.17025338277534813,0.21653288041437618
SPY,-21.65328804143762,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.10500000000000001,option,2020-02-14,347.0,2020-02-28,call,0.17025338277534813,0.21653288041437618
SPY,-21.65328804143762,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.155,option,2020-02-14,352.0,2020-03-13,call,0.17736790541940314,0.21346274559746237
SPY,-21.346274559746238,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.155,option,2020-02-14,352.0,2020-03-13,call,0.17736790541940314,0.21346274559746237
SPY,-21.346274559746238,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.185,option,2020-02-14,353.0,2020-03-18,call,0.1790551507133779,0.2212416715649324
SPY,-22.12416715649324,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.185,option,2020-02-14,353.0,2020-03-18,call,0.1790551507133779,0.2212416715649324
SPY,-22.12416715649324,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.185,option,2020-02-14,354.0,2020-03-20,call,0.17963912734602,0.2146353003826309
SPY,-21.46353003826309,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.185,option,2020-02-14,354.0,2020-03-20,call,0.17963912734602,0.2146353003826309
SPY,-21.46353003826309,337.6000061035156,stock,2020-02-14,,,,,
SPY,1.0,0.135,option,2020-02-14,350.0,2020-03-06,call,0.17433388708718572,0.2077679108076726
SPY,-20.77679108076726,337.6000061035156,stock,2020-02-14,,,,,
SPY,5.903474494997091,337.6000061035156,stock,2020-02-14,,,,,
SPY,82.9978580324525,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.10500000000000001,option,2020-02-18,327.0,2020-02-21,put,0.15265477642588737,-0.016280967050455897
SPY,-1.6280967050455897,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.10500000000000001,option,2020-02-18,327.0,2020-02-21,put,0.15265477642588737,-0.016280967050455897
SPY,-1.6280967050455897,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.135,option,2020-02-18,320.0,2020-02-26,put,0.1593066641230219,-0.014221902207310122
SPY,-1.4221902207310122,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.135,option,2020-02-18,320.0,2020-02-26,put,0.1593066641230219,-0.014221902207310122
SPY,-1.4221902207310122,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.10500000000000001,option,2020-02-18,327.5,2020-02-21,put,0.15265477642588737,-0.021328938559811106
SPY,-2.1328938559811106,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.10500000000000001,option,2020-02-18,327.5,2020-02-21,put,0.15265477642588737,-0.021328938559811106
SPY,-2.1328938559811106,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.245,option,2020-02-18,320.0,2020-02-28,put,0.16154553073267505,-0.026208402558411836
SPY,-2.6208402558411836,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.245,option,2020-02-18,320.0,2020-02-28,put,0.16154553073267505,-0.026208402558411836
SPY,-2.6208402558411836,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.155,option,2020-02-18,321.0,2020-02-26,put,0.1593066641230219,-0.01975591018743106
SPY,-1.9755910187431058,336.7300109863281,stock,2020-02-18,,,,,
SPY,-1.0,0.155,option,2020-02-18,321.0,2020-02-26,put,0.1593066641230219,-0.01975591018743106
SPY,-1.9755910187431058,336.7300109863281,stock,2020-02-18,,,,,
SPY,-0.18203929640927718,336.7300109863281,stock,2020-02-18,,,,,
SPY,-36.12635343759284,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.155,option,2020-02-19,322.0,2020-02-28,put,0.15515512681047597,-0.019502473812167853
SPY,-1.9502473812167853,338.3399963378906,stock,2020-02-19,,,,,
SPY,-1.0,0.155,option,2020-02-19,322.0,2020-02-28,put,0.15515512681047597,-0.019502473812167853
SPY,-1.9502473812167853,338.3399963378906,stock,2020-02-19,,,,,
SPY,1.0,0.135,option,2020-02-19,355.0,2020-03-23,call,0.17502079850965951,0.1969162510814888
SPY,-19.69162510814888,338.3399963378906,stock,2020-02-19,,,,,
SPY,1.0,0.135,option,2020-02-19,355.0,2020-03-23,call,0.17502079850965951,0.1969162510814888
SPY,-19.69162510814888,338.3399963378906,stock,2020-02-19,,,,,
SPY,1.0,0.10500000000000001,option,2020-02-19,355.0,2020-03-18,call,0.172428301758751,0.1709376191244525
SPY,-17.09376191244525,338.3399963378906,stock,2020-02-19,,,,,
SPY,0.5757622407378555,338.3399963378906,stock,2020-02-19,,,,,
SPY,78.04337429315876,336.95001220703125,stock,2020-02-20,,,,,
SPY,-1.0,0.125,option,2020-02-20,332.0,2020-02-21,put,0.13685024194237796,-0.01888549301182385
SPY,-1.888549301182385,336.95001220703125,stock,2020-02-20,,,,,
SPY,1.0,0.125,option,2020-02-20,353.0,2020-03-20,call,0.17181181681939844,0.18304194905038285
SPY,-18.304194905038283,336.95001220703125,stock,2020-02-20,,,,,
SPY,0.19213100126439286,336.95001220703125,stock,2020-02-20,,,,,
SPY,139.27885198836427,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.0,2020-02-28,put,0.1469392584968548,-0.0058738195039343966
SPY,-0.5873819503934397,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.0,2020-02-28,put,0.1469392584968548,-0.0058738195039343966
SPY,-0.5873819503934397,333.4800109863281,stock,2020-02-21,,,,,
SPY,-1.0,0.125,option,2020-02-21,317.5,2020-02-28,put,0.1469392584968548,-0.007299343930848745
SPY,-0.7299343930848745,333.4800109863281,stock,2020-02-21,,,,,
SPY,-0.024482835297448435,333.4800109863281,stock,2020-02-21,,,,,
SPY,-76.63265480654883,322.4200134277344,stock,2020-02-24,,,,,
SPY,-1.0,0.655,option,2020-02-24,307.0,2020-02-26,put,0.13604992331038476,-5.246363016242483e-07
SPY,-5.2463630162424835e-05,322.4200134277344,stock,2020-02-24,,,,,
SPY,-690.6213185004921,312.6499938964844,stock,2020-02-25,,,,,
SPY,360.61491431306,311.5,stock,2020-02-26,,,,,
SPY,1.0,1.38,option,2020-02-26,327.0,2020-03-25,call,0.23131813239697574,0.24134750436128516
SPY,-24.134750436128517,311.5,stock,2020-02-26,,,,,
SPY,1.0,1.38,option,2020-02-26,327.0,2020-03-25,call,0.23131813239697574,0.24134750436128516
SPY,-24.134750436128517,311.5,stock,2020-02-26,,,,,
SPY,1.0,1.575,option,2020-02-26,327.0,2020-03-30,call,0.22524281579170585,0.25576830690136465
SPY,-25.576830690136465,311.5,stock,2020-02-26,,,,,
SPY,0.6125322299545033,311.5,stock,2020-02-26,,,,,
SPY,34.468418353159144,297.510009765625,stock,2020-02-27,,,,,
SPY,703.9115415573161,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.165,option,2020-02-28,282.0,2020-03-02,put,0.30312164634562144,-0.034777231884077664
SPY,-3.4777231884077664,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.165,option,2020-02-28,282.0,2020-03-02,put,0.30312164634562144,-0.034777231884077664
SPY,-3.4777231884077664,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,2.9349999999999996,option,2020-02-28,282.0,2020-03-04,put,0.2969990058478051,-0.07431482312337778
SPY,-7.431482312337778,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,2.9349999999999996,option,2020-02-28,282.0,2020-03-04,put,0.2969990058478051,-0.07431482312337778
SPY,-7.431482312337778,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.295,option,2020-02-28,283.0,2020-03-02,put,0.30312164634562144,-0.045898782226069024
SPY,-4.589878222606902,296.260009765625,stock,2020-02-28,,,,,
SPY,-1.0,1.295,option,2020-02-28,283.0,2020-03-02,put,0.30312164634562144,-0.045898782226069024
SPY,-4.589878222606902,296.260009765625,stock,2020-02-28,,,,,
SPY,-0.1654173121138669,296.260009765625,stock,2020-02-28,,,,,
SPY,-4.686816461154686,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.3,option,2020-03-02,294.0,2020-03-04,put,0.42219720358165963,-0.05254156032157886
SPY,-5.254156032157886,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.3,option,2020-03-02,294.0,2020-03-04,put,0.42219720358165963,-0.05254156032157886
SPY,-5.254156032157886,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.46,option,2020-03-02,295.0,2020-03-04,put,0.42219720358165963,-0.06526128641429141
SPY,-6.526128641429141,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.46,option,2020-03-02,295.0,2020-03-04,put,0.42219720358165963,-0.06526128641429141
SPY,-6.526128641429141,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.635,option,2020-03-02,296.0,2020-03-04,put,0.42219720358165963,-0.08019491180464655
SPY,-8.019491180464655,309.0899963378906,stock,2020-03-02,,,,,
SPY,-1.0,1.635,option,2020-03-02,296.0,2020-03-04,put,0.42219720358165963,-0.08019491180464655
SPY,-8.019491180464655,309.0899963378906,stock,2020-03-02,,,,,
SPY,-0.11642923698183338,309.0899963378906,stock,2020-03-02,,,,,
SPY,-54.86753608942427,300.239990234375,stock,2020-03-03,,,,,
SPY,-1.0,0.575,option,2020-03-03,288.0,2020-03-04,put,0.3869665828892005,-0.019332253816980227
SPY,-1.9332253816980227,300.239990234375,stock,2020-03-03,,,,,
SPY,-1.0,0.575,option,2020-03-03,288.0,2020-03-04,put,0.3869665828892005,-0.019332253816980227
SPY,-1.9332253816980227,300.239990234375,stock,2020-03-03,,,,,
SPY,-1.0,0.85,option,2020-03-03,290.0,2020-03-04,put,0.3869665828892005,-0.04216743862644268
SPY,-4.216743862644268,300.239990234375,stock,2020-03-03,,,,,
SPY,-0.026970544859176826,300.239990234375,stock,2020-03-03,,,,,
SPY,88.5153008157013,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.575,option,2020-03-04,297.5,2020-03-06,put,0.4454761354315578,-0.060999181669767144
SPY,-6.099918166976714,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.575,option,2020-03-04,297.5,2020-03-06,put,0.4454761354315578,-0.060999181669767144
SPY,-6.099918166976714,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.61,option,2020-03-04,298.0,2020-03-06,put,0.4454761354315578,-0.06738996932778218
SPY,-6.738996932778218,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.61,option,2020-03-04,298.0,2020-03-06,put,0.4454761354315578,-0.06738996932778218
SPY,-6.738996932778218,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.665,option,2020-03-04,298.5,2020-03-06,put,0.4454761354315578,-0.07427437073711218
SPY,-7.427437073711218,312.8599853515625,stock,2020-03-04,,,,,
SPY,-1.0,0.665,option,2020-03-04,298.5,2020-03-06,put,0.4454761354315578,-0.07427437073711218
SPY,-7.427437073711218,312.8599853515625,stock,2020-03-04,,,,,
SPY,1.0,0.21000000000000002,option,2020-03-04,326.0,2020-03-09,call,0.4273384845801356,0.21415690466425097
SPY,-21.415690466425097,312.8599853515625,stock,2020-03-04,,,,,
SPY,3.879153279390433,312.8599853515625,stock,2020-03-04,,,,,
SPY,-44.53966276428632,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.52,option,2020-03-05,290.0,2020-03-06,put,0.45506666336869545,-0.037509664096596285
SPY,-3.7509664096596285,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.52,option,2020-03-05,290.0,2020-03-06,put,0.45506666336869545,-0.037509664096596285
SPY,-3.7509664096596285,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.615,option,2020-03-05,291.0,2020-03-06,put,0.45506666336869545,-0.050937909972761486
SPY,-5.093790997276148,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.615,option,2020-03-05,291.0,2020-03-06,put,0.45506666336869545,-0.050937909972761486
SPY,-5.093790997276148,302.4599914550781,stock,2020-03-05,,,,,
SPY,-1.0,0.735,option,2020-03-05,292.0,2020-03-06,put,0.45506666336869545,-0.06787534223957714
SPY,-6.787534223957714,302.4599914550781,stock,2020-03-05,,,,,
SPY,-0.08156025008421341,302.4599914550781,stock,2020-03-05,,,,,
SPY,182.35950881236255,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,15.86,option,2020-03-06,283.0,2020-06-19,put,0.20996352796819456,-0.291191506046816
SPY,-29.1191506046816,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,15.86,option,2020-03-06,283.0,2020-06-19,put,0.20996352796819456,-0.291191506046816
SPY,-29.1191506046816,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,16.425,option,2020-03-06,283.0,2020-06-30,put,0.20564780158745277,-0.2936906357671677
SPY,-29.36906357671677,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,16.425,option,2020-03-06,283.0,2020-06-30,put,0.20564780158745277,-0.2936906357671677
SPY,-29.36906357671677,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,16.185,option,2020-03-06,284.0,2020-06-19,put,0.20996352796819456,-0.3020251556066683
SPY,-30.202515560666832,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,16.185,option,2020-03-06,284.0,2020-06-19,put,0.20996352796819456,-0.3020251556066683
SPY,-30.202515560666832,297.4599914550781,stock,2020-03-06,,,,,
SPY,-1.0,16.75,option,2020-03-06,284.0,2020-06-30,put,0.20564780158745277,-0.30425234071000995
SPY,-30.425234071000993,297.4599914550781,stock,2020-03-06,,,,,
SPY,-10.224364992572461,297.4599914550781,stock,2020-03-06,,,,,
SPY,-181.20221444143866,274.2300109863281,stock,2020-03-09,,,,,
SPY,-1.0,2.1950000000000003,option,2020-03-09,261.0,2020-03-11,put,0.49499864458680676,-0.08522036191445315
SPY,-8.522036191445315,274.2300109863281,stock,2020-03-09,,,,,
SPY,-1.0,2.1950000000000003,option,2020-03-09,261.0,2020-03-11,put,0.49499864458680676,-0.08522036191445315
SPY,-8.522036191445315,274.2300109863281,stock,2020-03-09,,,,,
SPY,-1.0,2.395,option,2020-03-09,262.0,2020-03-11,put,0.49499864458680676,-0.10268071111321542
SPY,-10.268071111321541,274.2300109863281,stock,2020-03-09,,,,,
SPY,-1.0,2.395,option,2020-03-09,262.0,2020-03-11,put,0.49499864458680676,-0.10268071111321542
SPY,-10.268071111321541,274.2300109863281,stock,2020-03-09,,,,,
SPY,-1.0,2.605,option,2020-03-09,263.0,2020-03-11,put,0.49499864458680676,-0.12252514915607682
SPY,-12.252514915607682,274.2300109863281,stock,2020-03-09,,,,,
SPY,-0.2182780438081533,274.2300109863281,stock,2020-03-09,,,,,
SPY,173.13680676960473,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,0.97,option,2020-03-10,274.0,2020-03-11,put,0.46822881529755683,-0.017548181366591975
SPY,-1.7548181366591975,288.4200134277344,stock,2020-03-10,,,,,
SPY,-1.0,0.97,option,2020-03-10,274.0,2020-03-11,put,0.46822881529755683,-0.017548181366591975
SPY,-1.7548181366591975,288.4200134277344,stock,2020-03-10,,,,,
SPY,-0.01562236567897779,288.4200134277344,stock,2020-03-10,,,,,
SPY,-119.01852477365424,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,19.6,option,2020-03-11,261.0,2020-06-30,put,0.2292828239066803,-0.3063797199195093
SPY,-30.63797199195093,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,19.6,option,2020-03-11,261.0,2020-06-30,put,0.2292828239066803,-0.3063797199195093
SPY,-30.63797199195093,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,19.965000000000003,option,2020-03-11,262.0,2020-06-30,put,0.2292828239066803,-0.3170748530719826
SPY,-31.707485307198258,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,19.965000000000003,option,2020-03-11,262.0,2020-06-30,put,0.2292828239066803,-0.3170748530719826
SPY,-31.707485307198258,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,19.005,option,2020-03-11,261.0,2020-06-19,put,0.24099417597038417,-0.30774265244900234
SPY,-30.774265244900235,274.3599853515625,stock,2020-03-11,,,,,
SPY,-1.0,19.005,option,2020-03-11,261.0,2020-06-19,put,0.24099417597038417,-0.30774265244900234
SPY,-30.774265244900235,274.3599853515625,stock,2020-03-11,,,,,
SPY,-8.119132937138204,274.3599853515625,stock,2020-03-11,,,,,
SPY,2.0,47.605000000000004,option,2020-03-12,284.0,2020-06-19,put,0.24390191240661746,-0.8399498382195819
SPY,167.98996764391637,248.11000061035156,stock,2020-03-12,,,,,
SPY,-376.1861950510773,248.11000061035156,stock,2020-03-12,,,,,
SPY,262.04233426781525,269.32000732421875,stock,2020-03-13,,,,,
SPY,2.0,52.9,option,2020-03-16,283.0,2020-06-19,put,0.2948927792139973,-0.8464195933833467
SPY,169.28391867666934,239.85000610351562,stock,2020-03-16,,,,,
SPY,2.0,53.545,option,2020-03-16,283.0,2020-06-30,put,0.27314086814077415,-0.8523710533868967
SPY,170.47421067737935,239.85000610351562,stock,2020-03-16,,,,,
SPY,1.0,54.175,option,2020-03-16,284.0,2020-06-30,put,0.27314086814077415,-0.8578299538257095
SPY,85.78299538257095,239.85000610351562,stock,2020-03-16,,,,,
SPY,-313.46753455510986,239.85000610351562,stock,2020-03-16,,,,,
SPY,-1.0,26.825,option,2020-03-16,230.0,2020-06-30,put,0.27123799571877644,-0.3446850843212328
SPY,-34.46850843212328,239.85000610351562,stock,2020-03-16,,,,,
SPY,-1.0,26.825,option,2020-03-16,230.0,2020-06-30,put,0.27123799571877644,-0.3446850843212328
SPY,-34.46850843212328,239.85000610351562,stock,2020-03-16,,,,,
SPY,-1.0,27.225,option,2020-03-16,231.0,2020-06-30,put,0.27123799571877644,-0.35568031521553356
SPY,-35.56803152155336,239.85000610351562,stock,2020-03-16,,,,,
SPY,-1.0,27.225,option,2020-03-16,231.0,2020-06-30,put,0.27123799571877644,-0.35568031521553356
SPY,-35.56803152155336,239.85000610351562,stock,2020-03-16,,,,,
SPY,-1.0,27.63,option,2020-03-16,232.0,2020-06-30,put,0.27123799571877644,-0.36674869077703964
SPY,-36.67486907770397,239.85000610351562,stock,2020-03-16,,,,,
SPY,-1.0,27.63,option,2020-03-16,232.0,2020-06-30,put,0.27123799571877644,-0.36674869077703964
SPY,-36.67486907770397,239.85000610351562,stock,2020-03-16,,,,,
SPY,-1.0,26.145,option,2020-03-16,230.0,2020-06-19,put,0.2948927792139973,-0.348801520733655
SPY,-34.8801520733655,239.85000610351562,stock,2020-03-16,,,,,
SPY,-1.0,26.145,option,2020-03-16,230.0,2020-06-19,put,0.2948927792139973,-0.348801520733655
SPY,-34.8801520733655,239.85000610351562,stock,2020-03-16,,,,,
SPY,-1.0,28.03,option,2020-03-16,233.0,2020-06-30,put,0.27123799571877644,-0.3778806745292369
SPY,-37.78806745292369,239.85000610351562,stock,2020-03-16,,,,,
SPY,-11.82566504672559,239.85000610351562,stock,2020-03-16,,,,,
SPY,205.26815196384774,252.8000030517578,stock,2020-03-17,,,,,
SPY,1.0,3.58,option,2020-03-17,265.0,2020-03-23,call,0.9477930569955617,0.37282268440020705
SPY,-37.28226844002071,252.8000030517578,stock,2020-03-17,,,,,
SPY,1.0,3.58,option,2020-03-17,265.0,2020-03-23,call,0.9477930569955617,0.37282268440020705
SPY,-37.28226844002071,252.8000030517578,stock,2020-03-17,,,,,
SPY,1.0,3.9450000000000003,option,2020-03-17,264.0,2020-03-23,call,0.9477930569955617,0.38465625095533756
SPY,-38.46562509553376,252.8000030517578,stock,2020-03-17,,,,,
SPY,1.0,3.9450000000000003,option,2020-03-17,264.0,2020-03-23,call,0.9477930569955617,0.38465625095533756
SPY,-38.46562509553376,252.8000030517578,stock,2020-03-17,,,,,
SPY,0.3774824009906723,252.8000030517578,stock,2020-03-17,,,,,
SPY,-136.92740601124925,240.0,stock,2020-03-18,,,,,
SPY,1.0,5.0649999999999995,option,2020-03-18,252.0,2020-03-23,call,1.1406315657597457,0.3833613309742705
SPY,-38.33613309742705,240.0,stock,2020-03-18,,,,,
SPY,1.0,5.0649999999999995,option,2020-03-18,252.0,2020-03-23,call,1.1406315657597457,0.3833613309742705
SPY,-38.33613309742705,240.0,stock,2020-03-18,,,,,
SPY,0.1564112248340166,240.0,stock,2020-03-18,,,,,
SPY,19.73216406944968,240.50999450683594,stock,2020-03-19,,,,,
SPY,1.0,3.425,option,2020-03-19,252.0,2020-03-23,call,1.0810959880541038,0.3617345034335996
SPY,-36.17345034335996,240.50999450683594,stock,2020-03-19,,,,,
SPY,1.0,3.425,option,2020-03-19,252.0,2020-03-23,call,1.0810959880541038,0.3617345034335996
SPY,-36.17345034335996,240.50999450683594,stock,2020-03-19,,,,,
SPY,1.0,3.735,option,2020-03-19,251.0,2020-03-23,call,1.0810959880541038,0.37497950535287305
SPY,-37.4979505352873,240.50999450683594,stock,2020-03-19,,,,,
SPY,1.0,3.735,option,2020-03-19,251.0,2020-03-23,call,1.0810959880541038,0.37497950535287305
SPY,-37.4979505352873,240.50999450683594,stock,2020-03-19,,,,,
SPY,-1.557356795949005,240.50999450683594,stock,2020-03-19,,,,,
SPY,2.0,40.825,option,2020-03-20,261.0,2020-06-30,put,0.2958200480497553,-0.7776857618106298
SPY,155.53715236212597,228.8000030517578,stock,2020-03-20,,,,,
SPY,2.0,41.485,option,2020-03-20,262.0,2020-06-30,put,0.2958200480497553,-0.7849015018529648
SPY,156.98030037059297,228.8000030517578,stock,2020-03-20,,,,,
SPY,2.0,40.3,option,2020-03-20,261.0,2020-06-19,put,0.32640103664940157,-0.7663673893106594
SPY,153.27347786213187,228.8000030517578,stock,2020-03-20,,,,,
SPY,15.969615998628477,228.8000030517578,stock,2020-03-20,,,,,
SPY,-1.0,21.675,option,2020-03-20,218.0,2020-07-17,put,0.2615129544598005,-0.32919052090310796
SPY,-32.9190520903108,228.8000030517578,stock,2020-03-20,,,,,
SPY,-1.0,21.675,option,2020-03-20,218.0,2020-07-17,put,0.2615129544598005,-0.32919052090310796
SPY,-32.9190520903108,228.8000030517578,stock,2020-03-20,,,,,
SPY,-1.0,22.03,option,2020-03-20,219.0,2020-07-17,put,0.2615129544598005,-0.34035312491658054
SPY,-34.035312491658054,228.8000030517578,stock,2020-03-20,,,,,
SPY,-1.0,22.03,option,2020-03-20,219.0,2020-07-17,put,0.2615129544598005,-0.34035312491658054
SPY,-34.035312491658054,228.8000030517578,stock,2020-03-20,,,,,
SPY,-1.0,22.39,option,2020-03-20,220.0,2020-07-17,put,0.2615129544598005,-0.35160558865543146
SPY,-35.160558865543145,228.8000030517578,stock,2020-03-20,,,,,
SPY,-1.0,22.39,option,2020-03-20,220.0,2020-07-17,put,0.2615129544598005,-0.35160558865543146
SPY,-35.160558865543145,228.8000030517578,stock,2020-03-20,,,,,
SPY,-1.0,22.755000000000003,option,2020-03-20,221.0,2020-07-17,put,0.2615129544598005,-0.3629376932183449
SPY,-36.29376932183449,228.8000030517578,stock,2020-03-20,,,,,
SPY,-1.0,22.755000000000003,option,2020-03-20,221.0,2020-07-17,put,0.2615129544598005,-0.3629376932183449
SPY,-36.29376932183449,228.8000030517578,stock,2020-03-20,,,,,
SPY,-13.20171182483071,228.8000030517578,stock,2020-03-20,,,,,
SPY,13.418222166293916,222.9499969482422,stock,2020-03-23,,,,,
SPY,381.3146243505879,243.14999389648438,stock,2020-03-24,,,,,
SPY,-1.0,16.75,option,2020-03-24,231.0,2020-07-17,put,0.24971264200726356,-0.31534561627282476
SPY,-31.534561627282475,243.14999389648438,stock,2020-03-24,,,,,
SPY,-1.0,16.75,option,2020-03-24,231.0,2020-07-17,put,0.24971264200726356,-0.31534561627282476
SPY,-31.534561627282475,243.14999389648438,stock,2020-03-24,,,,,
SPY,-1.0,17.095,option,2020-03-24,232.0,2020-07-17,put,0.24971264200726356,-0.326378292853704
SPY,-32.6378292853704,243.14999389648438,stock,2020-03-24,,,,,
SPY,-1.0,17.095,option,2020-03-24,232.0,2020-07-17,put,0.24971264200726356,-0.326378292853704
SPY,-32.6378292853704,243.14999389648438,stock,2020-03-24,,,,,
SPY,-1.0,17.450000000000003,option,2020-03-24,233.0,2020-07-17,put,0.24971264200726356,-0.33751657125682866
SPY,-33.75165712568287,243.14999389648438,stock,2020-03-24,,,,,
SPY,-8.296407383092408,243.14999389648438,stock,2020-03-24,,,,,
SPY,76.6959407179155,246.7899932861328,stock,2020-03-25,,,,,
SPY,244.09134768690473,261.20001220703125,stock,2020-03-26,,,,,
SPY,-1.0,18.03,option,2020-03-26,249.0,2020-07-17,put,0.2585418787147184,-0.327263380712573
SPY,-32.7263380712573,261.20001220703125,stock,2020-03-26,,,,,
SPY,-1.0,18.03,option,2020-03-26,249.0,2020-07-17,put,0.2585418787147184,-0.327263380712573
SPY,-32.7263380712573,261.20001220703125,stock,2020-03-26,,,,,
SPY,-1.0,18.375,option,2020-03-26,250.0,2020-07-17,put,0.2585418787147184,-0.3373812364111043
SPY,-33.73812364111043,261.20001220703125,stock,2020-03-26,,,,,
SPY,-1.0,18.375,option,2020-03-26,250.0,2020-07-17,put,0.2585418787147184,-0.3373812364111043
SPY,-33.73812364111043,261.20001220703125,stock,2020-03-26,,,,,
