date,implied_vol,underlying_price,day_type
2023-02-22,0.16980747153018075,398.5400085449219,option_trading
2023-02-24,0.1625627244185145,396.3800048828125,option_trading
2023-02-27,0.1631962945210987,397.7300109863281,option_trading
2023-03-01,0.13764558167979668,394.739990234375,option_trading
2023-03-03,0.1271552266585391,404.19000244140625,option_trading
2023-03-06,0.14277417181860105,404.4700012207031,option_trading
2023-03-08,0.15577372393122968,398.9200134277344,option_trading
2023-03-10,0.16288814559808773,385.9100036621094,option_trading
2023-03-13,0.16521398451117006,385.3599853515625,option_trading
2023-03-15,0.16655842679891408,389.2799987792969,option_trading
2023-03-17,0.16953664354695533,389.989990234375,option_trading
2023-03-20,0.17194355494286526,393.739990234375,option_trading
2023-03-22,0.17193083597763908,392.1099853515625,option_trading
2023-03-24,0.17312496274070294,395.75,option_trading
2023-03-27,0.1720409377678084,396.489990234375,option_trading
2023-03-29,0.16801000067378596,401.3500061035156,option_trading
2023-03-31,0.16801750445787686,409.3900146484375,option_trading
2023-04-03,0.16961417865431228,410.95001220703125,option_trading
2023-04-05,0.16650391536707373,407.6000061035156,option_trading
2023-04-07,0.1637093821421356,409.19000244140625,option_trading
2023-04-10,0.16370937948016084,409.6099853515625,option_trading
2023-04-12,0.1447725801167146,408.04998779296875,option_trading
2023-04-14,0.144270215739382,412.4599914550781,option_trading
2023-04-17,0.14003738844198194,413.94000244140625,option_trading
2023-04-19,0.12279271189703563,414.1400146484375,option_trading
2023-04-21,0.1457677416738098,412.20001220703125,option_trading
2023-04-24,0.10777658584595869,412.6300048828125,option_trading
2023-04-26,0.1529184707620772,404.3599853515625,option_trading
2023-04-28,0.13699262771282333,415.92999267578125,option_trading
2023-05-01,0.13581642943696692,415.510009765625,option_trading
2023-05-03,0.1344465100389944,408.0199890136719,option_trading
2023-05-05,0.13628385279977662,412.6300048828125,option_trading
2023-05-08,0.14533171306036835,412.739990234375,option_trading
2023-05-10,0.12976459906542506,412.8500061035156,option_trading
2023-05-12,0.13393643819834553,411.5899963378906,option_trading
2023-05-15,0.12611134558345372,413.010009765625,option_trading
2023-05-17,0.12216952798653472,415.2300109863281,option_trading
2023-05-19,0.1294375971792168,418.6199951171875,option_trading
2023-05-22,0.12170086106860543,418.7900085449219,option_trading
2023-05-24,0.12122819310709763,411.0899963378906,option_trading
2023-05-26,0.1254076403369215,420.0199890136719,option_trading
2023-05-29,0.122959859459789,420.0199890136719,option_trading
2023-06-02,0.12412870203482075,427.9200134277344,option_trading
2023-06-07,0.11799209010340889,426.54998779296875,option_trading
2023-06-09,0.1198012255066158,429.8999938964844,option_trading
2023-06-12,0.11221847243573346,433.79998779296875,option_trading
2023-06-14,0.11073894956620876,437.17999267578125,option_trading
2023-06-16,0.11561264698174754,439.4599914550781,option_trading
2023-06-19,0.11047124339470533,439.4599914550781,option_trading
2023-06-21,0.10961384866970819,434.94000244140625,option_trading
2023-06-23,0.11216859743919462,433.2099914550781,option_trading
2023-06-26,0.10707767840077881,431.44000244140625,option_trading
2023-06-28,0.1069528533714647,436.3900146484375,option_trading
