date,implied_vol,underlying_price,day_type
2023-02-22,0.16697370678841134,398.5400085449219,option_trading
2023-02-24,0.16275899752430353,396.3800048828125,option_trading
2023-02-27,0.1657130032884968,397.7300109863281,option_trading
2023-03-01,0.16588919653539477,394.739990234375,option_trading
2023-03-03,0.1589600262557062,404.19000244140625,option_trading
2023-03-06,0.1565736271973604,404.4700012207031,option_trading
2023-03-08,0.15969723662774893,398.9200134277344,option_trading
2023-03-10,0.1650402507406114,385.9100036621094,option_trading
2023-03-13,0.16928725752964843,385.3599853515625,option_trading
2023-03-15,0.16761270255778063,389.2799987792969,option_trading
2023-03-17,0.1670519033331892,389.989990234375,option_trading
2023-03-20,0.16999721773806906,393.739990234375,option_trading
2023-03-22,0.1728152899177179,392.1099853515625,option_trading
2023-03-24,0.17590292048280964,395.75,option_trading
2023-03-27,0.177097029095143,396.489990234375,option_trading
2023-03-29,0.1730629908724942,401.3500061035156,option_trading
2023-03-31,0.1755547758043472,409.3900146484375,option_trading
2023-04-03,0.1804363229760204,410.95001220703125,option_trading
2023-04-05,0.17048709627151445,407.6000061035156,option_trading
2023-04-07,0.16689602023648784,409.19000244140625,option_trading
2023-04-10,0.16689602023648784,409.6099853515625,option_trading
2023-04-12,0.16614643495500536,408.04998779296875,option_trading
2023-04-14,0.16891514857162743,412.4599914550781,option_trading
2023-04-17,0.1632274036937259,413.94000244140625,option_trading
2023-04-19,0.15575600264146203,414.1400146484375,option_trading
2023-04-21,0.14514897713929664,412.20001220703125,option_trading
2023-04-24,0.13645073685057157,412.6300048828125,option_trading
2023-04-26,0.13943358576732093,404.3599853515625,option_trading
2023-04-28,0.14114249744382434,415.92999267578125,option_trading
2023-05-01,0.13269125002040405,415.510009765625,option_trading
2023-05-03,0.13201373598525962,408.0199890136719,option_trading
2023-05-05,0.12479583824998278,412.6300048828125,option_trading
2023-05-08,0.13399448796311794,412.739990234375,option_trading
2023-05-10,0.13470333355715083,412.8500061035156,option_trading
2023-05-12,0.12846462787920337,411.5899963378906,option_trading
2023-05-15,0.12198042034912081,413.010009765625,option_trading
2023-05-17,0.12241786870345954,415.2300109863281,option_trading
2023-05-19,0.12941254447106082,418.6199951171875,option_trading
2023-05-22,0.1295864571777835,418.7900085449219,option_trading
2023-05-24,0.1336775614741119,411.0899963378906,option_trading
2023-05-26,0.13210637252774857,420.0199890136719,option_trading
2023-05-29,0.13700184988047398,420.0199890136719,option_trading
2023-06-02,0.1395342222265804,427.9200134277344,option_trading
2023-06-07,0.13563786102972772,426.54998779296875,option_trading
2023-06-09,0.12467317051568838,429.8999938964844,option_trading
2023-06-12,0.12277500662400663,433.79998779296875,option_trading
2023-06-14,0.11926081172275424,437.17999267578125,option_trading
2023-06-16,0.11595293964818376,439.4599914550781,option_trading
2023-06-19,0.10986286771044985,439.4599914550781,option_trading
2023-06-21,0.11188055471843807,434.94000244140625,option_trading
2023-06-23,0.11209577675417742,433.2099914550781,option_trading
2023-06-26,0.1150993370438314,431.44000244140625,option_trading
2023-06-28,0.11914237714411018,436.3900146484375,option_trading
2023-06-30,0.11248355342601948,443.2799987792969,option_trading
2023-07-05,0.11354150662936977,443.1300048828125,option_trading
2023-07-07,0.11074175758026315,438.54998779296875,option_trading
2023-07-10,0.1079908898586496,439.6600036621094,option_trading
2023-07-12,0.10188145082626707,446.0199890136719,option_trading
2023-07-14,0.10208292758836258,449.2799987792969,option_trading
2023-07-17,0.10022837586608518,450.8399963378906,option_trading
2023-07-19,0.09391185810424998,455.20001220703125,option_trading
2023-07-21,0.09606830692798067,452.17999267578125,option_trading
2023-07-24,0.09544083627451569,454.20001220703125,option_trading
2023-07-26,0.09330491813307934,455.510009765625,option_trading
2023-07-28,0.09523991998486656,456.9200134277344,option_trading
2023-07-31,0.09279866725929152,457.7900085449219,option_trading
2023-08-02,0.08805575399774683,450.1300048828125,option_trading
2023-08-04,0.09786787172015624,446.80999755859375,option_trading
2023-08-07,0.09585941293478287,450.7099914550781,option_trading
2023-08-09,0.09415133498072037,445.75,option_trading
2023-08-11,0.0963497895251405,445.6499938964844,option_trading
2023-08-14,0.09019693301008033,448.1099853515625,option_trading
2023-08-16,0.09808545217819274,439.6400146484375,option_trading
2023-08-18,0.10006805557881951,436.5,option_trading
